COD_MPIO,NOM_MPIO,NOM_DPTO,LATITUD,LONGITUD,tiene_paramo,nombre_paramo,tiene_bosque_seco,nombre_bosque_seco,tiene_humedal,nombre_humedal,tiene_reaa,nombre_reaa,tiene_ley2,nombre_ley2
68820,TONA,SANTANDER,7.170891099,-72.93970443,1,Jurisdicciones- Santurbán- Berlín,0,,1,Orinoco,1,"Paramos Delimitados,Humedales V3",0,
68855,VALLE DE SAN JOSÉ,SANTANDER,6.434578919,-73.10997171,0,,0,,1,Magdalena Cauca,0,,0,
68861,VÉLEZ,SANTANDER,6.00741043,-73.69057256,0,,0,,0,,1,Zonificacion_Ley2da,1,Río Magdalena
68867,VETAS,SANTANDER,7.322219563,-72.88156901,1,Jurisdicciones- Santurbán- Berlín,0,,1,Magdalena Cauca,1,Paramos Delimitados,0,
68872,VILLANUEVA,SANTANDER,6.685867326,-73.16396916,0,,0,,1,Magdalena Cauca,0,,0,
68895,ZAPATOCA,SANTANDER,6.813725566,-73.30975044,0,,0,,0,,0,,0,
70001,SINCELEJO,SUCRE,9.316673928,-75.43174967,0,,0,,1,Caribe,0,,0,
70110,BUENAVISTA,SUCRE,9.314972282,-74.98014057,0,,0,,1,Magdalena Cauca,1,Omec,0,
70124,CAIMITO,SUCRE,8.792311599,-75.13191063,0,,0,,1,Magdalena Cauca,1,Omec,0,
70204,COLOSÓ,SUCRE,9.494043427,-75.34528693,0,,0,,1,Caribe,1,PDET,0,
70215,COROZAL,SUCRE,9.160624283,-75.23858178,0,,0,,1,Magdalena Cauca,1,"Omec,Humedales V3",0,
70221,COVEÑAS,SUCRE,9.394449802,-75.6574915,0,,0,,1,Caribe,1,Humedales V3,0,
70230,CHALÁN,SUCRE,9.569584598,-75.32420908,0,,0,,1,Caribe,0,,0,
70233,EL ROBLE,SUCRE,9.036231591,-75.14575038,0,,0,,1,Magdalena Cauca,1,Omec,0,
70235,GALERAS,SUCRE,9.135169096,-74.98134706,0,,0,,1,Magdalena Cauca,1,Omec,0,
70265,GUARANDA,SUCRE,8.337828523,-74.68734926,0,,0,,1,Magdalena Cauca,1,Humedales V3,0,
70400,LA UNIÓN,SUCRE,8.811997799,-75.28322212,0,,0,,1,Magdalena Cauca,1,Omec,0,
70418,LOS PALMITOS,SUCRE,9.422380117,-75.21302191,0,,0,,1,Magdalena Cauca,1,"Omec,PDET",0,
70429,MAJAGUAL,SUCRE,8.546148134,-74.71037883,0,,0,,1,Magdalena Cauca,1,"Omec,Humedales V3",0,
70473,MORROA,SUCRE,9.392496685,-75.32718744,0,,0,,1,Caribe,1,PDET,0,
70508,OVEJAS,SUCRE,9.549655271,-75.18855916,0,,0,,1,Magdalena Cauca,1,PDET,0,
70523,PALMITO,SUCRE,9.334940293,-75.56199027,0,,0,,1,Caribe,1,"PDET,Humedales V3",0,
70670,SAMPUÉS,SUCRE,9.165188649,-75.36027422,0,,0,,1,Magdalena Cauca,1,Omec,0,
70678,SAN BENITO ABAD,SUCRE,8.835634919,-74.96469398,0,,0,,1,Magdalena Cauca,1,Omec,0,
70702,SAN JUAN DE BETULIA,SUCRE,9.292019071,-75.21363579,0,,0,,1,Magdalena Cauca,1,Omec,0,
70708,SAN MARCOS,SUCRE,8.589220102,-75.17249955,0,,0,,1,Magdalena Cauca,1,"Omec,Humedales V3",0,
70713,SAN ONOFRE,SUCRE,9.814599536,-75.50522919,0,,0,,1,Caribe,1,PDET,0,
70717,SAN PEDRO,SUCRE,9.396835638,-75.03741815,0,,0,,1,Magdalena Cauca,1,Omec,0,
70742,SAN LUIS DE SINCÉ,SUCRE,9.256299047,-75.09397089,0,,0,,1,Magdalena Cauca,1,Omec,0,
70771,SUCRE,SUCRE,8.814333477,-74.74753131,0,,0,,1,Magdalena Cauca,1,"Omec,Humedales V3",0,
70820,SANTIAGO DE TOLÚ,SUCRE,9.533810567,-75.53543469,0,,0,,1,Caribe,0,,0,
70823,SAN JOSÉ DE TOLUVIEJO,SUCRE,9.490297716,-75.44451115,0,,0,,1,Caribe,1,PDET,0,
73001,IBAGUÉ,TOLIMA,4.451921427,-75.252591,0,,0,,1,Magdalena Cauca,1,"Omec,Humedales V3",0,
73024,ALPUJARRA,TOLIMA,3.390015064,-74.94078233,0,,0,,0,,0,,0,
73026,ALVARADO,TOLIMA,4.582625784,-74.98630686,0,,0,,1,Magdalena Cauca,0,,0,
73030,AMBALEMA,TOLIMA,4.803365246,-74.80998676,0,,0,,1,Magdalena Cauca,0,,0,
73043,ANZOÁTEGUI,TOLIMA,4.623390454,-75.20165423,0,,0,,1,Magdalena Cauca,1,Omec,0,
73055,ARMERO,TOLIMA,5.006758956,-74.84750095,0,,0,,1,Magdalena Cauca,0,,0,
73067,ATACO,TOLIMA,3.37749064,-75.61373257,0,,0,,1,Magdalena Cauca,1,PDET,0,
73124,CAJAMARCA,TOLIMA,4.406971283,-75.49745918,0,,0,,0,,1,"Omec,Zonificacion_Ley2da",1,Central
73148,CARMEN DE APICALÁ,TOLIMA,4.123416795,-74.74700246,0,,0,,1,Magdalena Cauca,0,,0,
73152,CASABIANCA,TOLIMA,5.007003948,-75.19457703,0,,0,,1,Magdalena Cauca,1,"Omec,Zonificacion_Ley2da",1,Central
73168,CHAPARRAL,TOLIMA,3.743693084,-75.58986634,0,,0,,1,Magdalena Cauca,1,PDET,0,
73200,COELLO,TOLIMA,4.315603867,-74.91470256,0,,0,,1,Magdalena Cauca,0,,0,
73217,COYAIMA,TOLIMA,3.775490271,-75.14720213,0,,0,,1,Magdalena Cauca,0,,0,
73226,CUNDAY,TOLIMA,3.98252395,-74.68936908,0,,0,,1,Magdalena Cauca,0,,0,
73236,DOLORES,TOLIMA,3.597863274,-74.80256674,0,,0,,1,Magdalena Cauca,0,,0,
73268,ESPINAL,TOLIMA,4.166476969,-74.89352941,0,,0,,1,Magdalena Cauca,0,,0,
73270,FALAN,TOLIMA,5.079256598,-74.95703372,0,,0,,0,,0,,0,
73275,FLANDES,TOLIMA,4.242813257,-74.83708638,0,,0,,1,Magdalena Cauca,0,,0,
73283,FRESNO,TOLIMA,5.186694812,-75.05228995,0,,0,,1,Magdalena Cauca,1,Omec,0,
73319,GUAMO,TOLIMA,4.076501341,-74.97657287,0,,0,,1,Magdalena Cauca,0,,0,
73347,HERVEO,TOLIMA,5.068553783,-75.24322959,0,,0,,0,,1,"Omec,Zonificacion_Ley2da",1,Central
73349,HONDA,TOLIMA,5.179416561,-74.78303094,0,,0,,1,Magdalena Cauca,0,,0,
73352,ICONONZO,TOLIMA,4.133276369,-74.53964257,0,,0,,1,Magdalena Cauca,0,,0,
73408,LÉRIDA,TOLIMA,4.866034592,-74.92337178,0,,0,,1,Magdalena Cauca,0,,0,
73411,LÍBANO,TOLIMA,4.877936755,-75.04763076,0,,0,,1,Magdalena Cauca,1,Omec,0,
73443,SAN SEBASTIÁN DE MARIQUITA,TOLIMA,5.235322593,-74.90668089,0,,0,,1,Magdalena Cauca,1,Omec,0,
73449,MELGAR,TOLIMA,4.193215498,-74.60517497,0,,0,,1,Magdalena Cauca,0,,0,
73461,MURILLO,TOLIMA,4.826734468,-75.21993987,0,,0,,1,Magdalena Cauca,1,Omec,0,
73483,NATAGAIMA,TOLIMA,3.540518203,-75.12200999,0,,0,,1,Magdalena Cauca,0,,0,
73504,ORTEGA,TOLIMA,3.937793962,-75.27824314,0,,0,,1,Magdalena Cauca,0,,0,
73520,PALOCABILDO,TOLIMA,5.094035737,-75.0184505,0,,0,,1,Magdalena Cauca,0,,0,
73547,PIEDRAS,TOLIMA,4.433764446,-74.99879938,0,,0,,1,Magdalena Cauca,0,,0,
73555,PLANADAS,TOLIMA,3.09897343,-75.81684413,0,,0,,1,Magdalena Cauca,1,PDET,0,
73563,PRADO,TOLIMA,3.729166649,-74.87247706,0,,0,,1,Magdalena Cauca,0,,0,
73585,PURIFICACIÓN,TOLIMA,3.854281614,-74.87451155,0,,0,,1,Magdalena Cauca,0,,0,
73616,RIOBLANCO,TOLIMA,3.468077548,-75.85481103,0,,0,,0,,0,,0,
73622,RONCESVALLES,TOLIMA,4.097861181,-75.59428027,0,,0,,1,Magdalena Cauca,0,,0,
73624,ROVIRA,TOLIMA,4.216730954,-75.34758364,0,,0,,1,Magdalena Cauca,0,,0,
73671,SALDAÑA,TOLIMA,3.912542787,-75.01859762,0,,0,,1,Magdalena Cauca,0,,0,
73675,SAN ANTONIO,TOLIMA,3.926088268,-75.50991004,0,,0,,1,Magdalena Cauca,0,,0,
73678,SAN LUIS,TOLIMA,4.057271684,-75.16320806,0,,0,,1,Magdalena Cauca,0,,0,
73686,SANTA ISABEL,TOLIMA,4.740827622,-75.20069946,1,Los Nevados,0,,1,Magdalena Cauca,1,"RAMSAR,Paramos Delimitados",0,
73770,SUÁREZ,TOLIMA,3.969210629,-74.84448738,0,,0,,1,Magdalena Cauca,0,,0,
73854,VALLE DE SAN JUAN,TOLIMA,4.182125647,-75.17148237,0,,0,,1,Magdalena Cauca,0,,0,
73861,VENADILLO,TOLIMA,4.70988172,-74.92089886,0,,0,,1,Magdalena Cauca,1,Omec,0,
73870,VILLAHERMOSA,TOLIMA,4.965753461,-75.15592969,0,,0,,1,Magdalena Cauca,0,,0,
73873,VILLARRICA,TOLIMA,3.854384097,-74.61896623,0,,0,,0,,0,,0,
76001,CALI,VALLE DEL CAUCA,3.399043723,-76.57649259,0,,0,,0,,0,,0,
76020,ALCALÁ,VALLE DEL CAUCA,4.6788971,-75.78297932,0,,0,,1,Magdalena Cauca,0,,0,
76036,ANDALUCÍA,VALLE DEL CAUCA,4.153314228,-76.16063341,0,,0,,1,Magdalena Cauca,0,,0,
76041,ANSERMANUEVO,VALLE DEL CAUCA,4.795927292,-76.02963049,0,,0,,1,Magdalena Cauca,0,,0,
76054,ARGELIA,VALLE DEL CAUCA,4.704287864,-76.14164999,0,,0,,1,Pacifico,1,Zonificacion_Ley2da,1,Pacífico
76100,BOLÍVAR,VALLE DEL CAUCA,4.393118861,-76.34982039,0,,0,,1,Pacifico,1,Zonificacion_Ley2da,1,Pacífico
76109,BUENAVENTURA,VALLE DEL CAUCA,3.493340766,-77.11872832,0,,0,,1,Pacifico,1,"PDET,Zonificacion_Ley2da",1,Pacífico
76111,GUADALAJARA DE BUGA,VALLE DEL CAUCA,3.819854318,-75.98312419,0,,0,,1,Magdalena Cauca,1,Zonificacion_Ley2da,1,Central
76113,BUGALAGRANDE,VALLE DEL CAUCA,4.196852991,-76.0896103,0,,0,,1,Magdalena Cauca,0,,0,
76122,CAICEDONIA,VALLE DEL CAUCA,4.308997973,-75.83672567,0,,0,,1,Magdalena Cauca,1,Omec,0,
76126,CALIMA,VALLE DEL CAUCA,3.923271619,-76.64260484,0,,0,,1,Pacifico,0,,1,Pacífico
76130,CANDELARIA,VALLE DEL CAUCA,3.382091564,-76.38317663,0,,0,,1,Magdalena Cauca,0,,0,
76147,CARTAGO,VALLE DEL CAUCA,4.70684716,-75.91790846,0,,0,,1,Magdalena Cauca,0,,0,
76233,DAGUA,VALLE DEL CAUCA,3.649822218,-76.72039347,0,,0,,1,Pacifico,1,Zonificacion_Ley2da,1,Pacífico
76243,EL ÁGUILA,VALLE DEL CAUCA,4.917562873,-76.06601001,0,,0,,1,Magdalena Cauca,0,,0,
76246,EL CAIRO,VALLE DEL CAUCA,4.756063701,-76.21502826,0,,0,,1,Pacifico,0,,1,Pacífico
76248,EL CERRITO,VALLE DEL CAUCA,3.656072873,-76.30841784,0,,0,,0,,0,,0,
76250,EL DOVIO,VALLE DEL CAUCA,4.539979729,-76.28762701,0,,0,,1,Pacifico,1,Zonificacion_Ley2da,1,Pacífico
76275,FLORIDA,VALLE DEL CAUCA,3.304104295,-76.16477307,0,,0,,0,,1,"PDET,Zonificacion_Ley2da",1,Central
76306,GINEBRA,VALLE DEL CAUCA,3.74410441,-76.19082004,0,,0,,1,Magdalena Cauca,0,,0,
76318,GUACARÍ,VALLE DEL CAUCA,3.759414991,-76.34518277,0,,0,,1,Magdalena Cauca,0,,0,
76364,JAMUNDÍ,VALLE DEL CAUCA,3.213892389,-76.62760418,0,,0,,1,Magdalena Cauca,0,,0,
76377,LA CUMBRE,VALLE DEL CAUCA,3.694303106,-76.58989905,0,,0,,1,Pacifico,1,Zonificacion_Ley2da,1,Pacífico
76400,LA UNIÓN,VALLE DEL CAUCA,4.537937391,-76.10328983,0,,0,,1,Magdalena Cauca,0,,0,
76403,LA VICTORIA,VALLE DEL CAUCA,4.483511142,-75.96677303,0,,0,,1,Magdalena Cauca,0,,0,
76497,OBANDO,VALLE DEL CAUCA,4.597588666,-75.9491997,0,,0,,1,Magdalena Cauca,0,,0,
76520,PALMIRA,VALLE DEL CAUCA,3.558392876,-76.22779972,0,,0,,1,Magdalena Cauca,0,,0,
76563,PRADERA,VALLE DEL CAUCA,3.42063665,-76.17841841,0,,0,,0,,1,PDET,0,
76606,RESTREPO,VALLE DEL CAUCA,3.806494973,-76.53489853,0,,0,,1,Pacifico,0,,0,
76616,RIOFRÍO,VALLE DEL CAUCA,4.109500298,-76.37105443,0,,0,,1,Magdalena Cauca,0,,0,
76622,ROLDANILLO,VALLE DEL CAUCA,4.443571848,-76.16824249,0,,0,,1,Magdalena Cauca,0,,0,
76670,SAN PEDRO,VALLE DEL CAUCA,3.98143244,-76.20836168,0,,0,,1,Magdalena Cauca,1,Humedales V3,0,
76736,SEVILLA,VALLE DEL CAUCA,4.193411919,-75.88818163,0,,0,,1,Magdalena Cauca,0,,0,
76823,TORO,VALLE DEL CAUCA,4.638421279,-76.08106176,0,,0,,1,Magdalena Cauca,0,,0,
76828,TRUJILLO,VALLE DEL CAUCA,4.233268116,-76.34292699,0,,0,,0,,0,,0,
76834,TULUÁ,VALLE DEL CAUCA,4.02840797,-76.03250379,0,,0,,0,,0,,0,
76845,ULLOA,VALLE DEL CAUCA,4.707718947,-75.77835903,0,,0,,1,Magdalena Cauca,0,,0,
76863,VERSALLES,VALLE DEL CAUCA,4.644242641,-76.25924483,0,,0,,1,Pacifico,0,,1,Pacífico
76869,VIJES,VALLE DEL CAUCA,3.74365889,-76.47064718,0,,0,,1,Magdalena Cauca,1,Zonificacion_Ley2da,1,Pacífico
76890,YOTOCO,VALLE DEL CAUCA,3.904130354,-76.39080435,0,,0,,1,Magdalena Cauca,1,Humedales V3,0,
76892,YUMBO,VALLE DEL CAUCA,3.595913669,-76.5109879,0,,0,,1,Magdalena Cauca,0,,0,
76895,ZARZAL,VALLE DEL CAUCA,4.35359875,-76.05065336,0,,0,,1,Magdalena Cauca,0,,0,
81001,ARAUCA,ARAUCA,6.796280825,-70.50921153,0,,1,Llanos,1,Orinoco,0,,0,
81065,ARAUQUITA,ARAUCA,6.799338394,-71.29827429,0,,0,,1,Orinoco,1,"PDET,Humedales V3",0,
81220,CRAVO NORTE,ARAUCA,6.39654349,-70.07381197,0,,0,,1,Orinoco,1,Humedales V3,0,
81300,FORTUL,ARAUCA,6.750907234,-71.79124241,0,,0,,1,Orinoco,1,"PDET,Humedales V3",0,
81591,PUERTO RONDÓN,ARAUCA,6.411761829,-70.96678964,0,,0,,1,Orinoco,1,Humedales V3,0,
81736,SARAVENA,ARAUCA,6.906941714,-71.85070757,0,,0,,1,Orinoco,1,"PDET,Humedales V3",0,
81794,TAME,ARAUCA,6.390650479,-71.79178647,0,,0,,1,Orinoco,1,"PDET,Zonificacion_Ley2da,Humedales V3",1,Cocuy
85001,YOPAL,CASANARE,5.242744761,-72.25802857,0,,0,,1,Orinoco,1,Humedales V3,0,
85010,AGUAZUL,CASANARE,5.126121886,-72.54821017,0,,0,,1,Orinoco,0,,0,
85015,CHÁMEZA,CASANARE,5.228453404,-72.86496804,0,,0,,1,Orinoco,0,,0,
85125,HATO COROZAL,CASANARE,6.03948032,-71.52445752,0,,0,,1,Orinoco,1,Humedales V3,0,
85136,LA SALINA,CASANARE,6.178282373,-72.34693377,0,,0,,1,Orinoco,0,,0,
85139,MANÍ,CASANARE,4.675769488,-72.21280273,0,,0,,1,Orinoco,1,Humedales V3,0,
85162,MONTERREY,CASANARE,4.841308642,-72.8473434,0,,0,,1,Orinoco,0,,0,
85225,NUNCHÍA,CASANARE,5.529181235,-72.09251937,0,,0,,1,Orinoco,0,,0,
85230,OROCUÉ,CASANARE,4.915139133,-71.59873966,0,,0,,1,Orinoco,1,Humedales V3,0,
85250,PAZ DE ARIPORO,CASANARE,5.779915281,-70.86947037,0,,0,,1,Orinoco,1,Humedales V3,0,
85263,PORE,CASANARE,5.663194953,-71.92580806,0,,0,,1,Orinoco,1,Humedales V3,0,
85279,RECETOR,CASANARE,5.263068507,-72.77081831,0,,0,,1,Orinoco,0,,0,
85300,SABANALARGA,CASANARE,4.81119011,-72.99580655,0,,0,,1,Orinoco,0,,0,
85315,SÁCAMA,CASANARE,6.049906435,-72.21076163,0,,0,,1,Orinoco,0,,0,
85325,SAN LUIS DE PALENQUE,CASANARE,5.274955665,-71.81749276,0,,0,,1,Orinoco,1,Humedales V3,0,
85400,TÁMARA,CASANARE,5.878927424,-72.20067822,0,,0,,1,Orinoco,0,,0,
85410,TAURAMENA,CASANARE,4.697463691,-72.62922436,0,,0,,1,Orinoco,1,Humedales V3,0,
85430,TRINIDAD,CASANARE,5.354527091,-71.25479519,0,,0,,1,Orinoco,1,Humedales V3,0,
85440,VILLANUEVA,CASANARE,4.528307719,-72.82314281,0,,0,,1,Orinoco,1,Humedales V3,0,
86001,MOCOA,PUTUMAYO,1.26070915,-76.66584349,0,,0,,1,Amazonas,1,PDET,0,
86219,COLÓN,PUTUMAYO,1.204815876,-76.97376805,0,,0,,1,Amazonas,1,Zonificacion_Ley2da,1,Central
86320,ORITO,PUTUMAYO,0.673756323,-76.94313923,0,,0,,1,Amazonas,1,PDET,0,
86568,PUERTO ASÍS,PUTUMAYO,0.433884539,-76.52158203,0,,0,,1,Amazonas,1,"PDET,Humedales V3",0,
86569,PUERTO CAICEDO,PUTUMAYO,0.70416861,-76.49864415,0,,0,,1,Amazonas,1,PDET,0,
86571,PUERTO GUZMÁN,PUTUMAYO,0.746432215,-75.88022979,0,,0,,1,Amazonas,1,"PDET,Humedales V3",0,
86573,PUERTO LEGUÍZAMO,PUTUMAYO,0.05947197,-75.06479327,0,,0,,1,Amazonas,0,,1,Amazonía
86749,SIBUNDOY,PUTUMAYO,1.228746922,-76.91307585,0,,0,,1,Amazonas,1,Zonificacion_Ley2da,1,Central
86755,SAN FRANCISCO,PUTUMAYO,1.136071096,-76.84726661,0,,0,,1,Amazonas,0,,0,
86757,SAN MIGUEL,PUTUMAYO,0.272449048,-76.84510459,0,,0,,1,Amazonas,1,PDET,0,
86760,SANTIAGO,PUTUMAYO,1.036021482,-76.97751684,1,La Cocha Patascoy,0,,1,Amazonas,1,Paramos Delimitados,0,
86865,VALLE DEL GUAMUEZ,PUTUMAYO,0.42012589,-76.77067026,0,,0,,1,Amazonas,1,PDET,0,
86885,VILLAGARZÓN,PUTUMAYO,0.911149515,-76.74495447,0,,0,,1,Amazonas,1,PDET,0,
88001,SAN ANDRÉS,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",12.54311512,-81.71762382,0,,0,,0,,0,,0,
88564,PROVIDENCIA,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",13.3511096,-81.37388549,0,,0,,0,,0,,0,
91001,LETICIA,AMAZONAS,-3.530058784,-70.04513691,0,,0,,1,Amazonas,0,,1,Amazonía
91263,EL ENCANTO,AMAZONAS,-1.997234795,-72.72361566,0,,0,,0,,1,Zonificacion_Ley2da,1,Amazonía
91405,LA CHORRERA,AMAZONAS,-1.509799605,-72.44442966,0,,0,,0,,1,Zonificacion_Ley2da,1,Amazonía
91407,LA PEDRERA,AMAZONAS,-1.550256503,-69.94602815,0,,0,,1,Amazonas,1,Zonificacion_Ley2da,1,Amazonía
91430,LA VICTORIA,AMAZONAS,-0.125016381,-71.10487805,0,,0,,1,Amazonas,1,Zonificacion_Ley2da,1,Amazonía
91460,MIRITÍ - PARANÁ,AMAZONAS,-0.687037553,-71.1855046,0,,0,,1,Amazonas,1,Zonificacion_Ley2da,1,Amazonía
91530,PUERTO ALEGRÍA,AMAZONAS,-0.952145073,-73.75722748,0,,0,,1,Amazonas,1,"Zonificacion_Ley2da,Humedales V3",1,Amazonía
91536,PUERTO ARICA,AMAZONAS,-1.91085406,-71.1484049,0,,0,,1,Amazonas,1,Zonificacion_Ley2da,1,Amazonía
91540,PUERTO NARIÑO,AMAZONAS,-3.631323222,-70.47199039,0,,0,,1,Amazonas,1,Zonificacion_Ley2da,1,Amazonía
91669,PUERTO SANTANDER,AMAZONAS,-1.101032624,-71.93893358,0,,0,,1,Amazonas,1,Zonificacion_Ley2da,1,Amazonía
91798,TARAPACÁ,AMAZONAS,-2.451794264,-70.00651535,0,,0,,1,Amazonas,1,"Zonificacion_Ley2da,Humedales V3",1,Amazonía
94001,INÍRIDA,GUAINÍA,3.516363079,-68.00834728,0,,0,,1,Orinoco,1,"Zonificacion_Ley2da,Humedales V3",1,Amazonía
94343,BARRANCOMINAS,GUAINÍA,3.140558454,-69.69713423,0,,0,,1,Orinoco,1,"Zonificacion_Ley2da,Humedales V3",1,Amazonía
94883,SAN FELIPE,GUAINÍA,2.312179782,-67.52060569,0,,0,,0,,1,"Zonificacion_Ley2da,Humedales V3",1,Amazonía
94884,PUERTO COLOMBIA,GUAINÍA,2.582829542,-68.25799033,0,,0,,1,Amazonas,1,"Zonificacion_Ley2da,Humedales V3",1,Amazonía
94885,LA GUADALUPE,GUAINÍA,1.404540273,-67.001518,0,,0,,1,Amazonas,1,"Zonificacion_Ley2da,Humedales V3",1,Amazonía
94886,CACAHUAL,GUAINÍA,3.38616245,-67.58507998,0,,0,,1,Orinoco,1,"Zonificacion_Ley2da,Humedales V3",1,Amazonía
94887,PANA PANA,GUAINÍA,1.981055294,-69.11440036,0,,0,,1,Amazonas,0,,1,Amazonía
94888,MORICHAL,GUAINÍA,2.421444806,-69.84001585,0,,0,,1,Orinoco,1,"Zonificacion_Ley2da,Humedales V3",1,Amazonía
95001,SAN JOSÉ DEL GUAVIARE,GUAVIARE,2.484286091,-71.91916993,0,,0,,1,Orinoco,1,"PDET,Zonificacion_Ley2da,Humedales V3",1,Amazonía
95015,CALAMAR,GUAVIARE,1.613634284,-73.0342639,0,,0,,1,Amazonas,0,,1,Amazonía
95025,EL RETORNO,GUAVIARE,2.143447362,-72.24364869,0,,0,,1,Orinoco,1,"PDET,Zonificacion_Ley2da,Humedales V3",1,Amazonía
95200,MIRAFLORES,GUAVIARE,1.363974932,-72.01810951,0,,0,,1,Amazonas,1,"PDET,Zonificacion_Ley2da,Humedales V3",1,Amazonía
97001,MITÚ,VAUPÉS,1.06148231,-70.46688401,0,,0,,1,Amazonas,1,"Zonificacion_Ley2da,Humedales V3",1,Amazonía
97161,CARURÚ,VAUPÉS,1.052762314,-71.33093035,0,,0,,1,Amazonas,1,"Zonificacion_Ley2da,Humedales V3",1,Amazonía
97511,PACOA,VAUPÉS,-0.00834364,-70.5433061,0,,0,,1,Amazonas,1,Zonificacion_Ley2da,1,Amazonía
97666,TARAIRA,VAUPÉS,-0.719822209,-69.90776202,0,,0,,1,Amazonas,0,,1,Amazonía
97777,PAPUNAHUA,VAUPÉS,1.569312273,-70.91166315,0,,0,,1,Amazonas,1,"Zonificacion_Ley2da,Humedales V3",1,Amazonía
97889,YAVARATÉ,VAUPÉS,0.833312241,-69.61867754,0,,0,,1,Amazonas,1,"Zonificacion_Ley2da,Humedales V3",1,Amazonía
99001,PUERTO CARREÑO,VICHADA,5.836529669,-68.14122234,0,,0,,1,Orinoco,1,"RAMSAR,Omec,Humedales V3",0,
99524,LA PRIMAVERA,VICHADA,5.517593607,-69.62044054,0,,0,,1,Orinoco,1,"RAMSAR,Omec,Humedales V3",0,
99624,SANTA ROSALÍA,VICHADA,4.968581012,-70.65997097,0,,0,,1,Orinoco,0,,0,
99773,CUMARIBO,VICHADA,4.262454746,-69.52140484,0,,0,,1,Orinoco,0,,0,
